user_id,country,gender,user_device,test_group,converted,total_spent,join_dt,dated
1033581,TUR,F,,A,0,0,1/31/2023,
1013766,ESP,F,,B,0,0,2/2/2023,
1049203,GBR,M,,A,0,0,1/25/2023,
1025523,BRA,F,,B,0,0,1/26/2023,
1049744,BRA,M,,A,0,0,1/27/2023,
1023028,BRA,M,,A,0,0,1/25/2023,
1005171,USA,M,,A,0,0,1/27/2023,
1027663,USA,M,,B,0,0,2/2/2023,
1000327,USA,M,,A,0,0,1/25/2023,
1025144,GBR,n/a,,B,0,0,1/25/2023,
1008050,GBR,F,,A,0,0,2/5/2023,
1037951,USA,M,,A,0,0,1/29/2023,
1005011,BRA,F,,B,0,0,2/1/2023,
1034549,DEU,M,,B,0,0,1/31/2023,
1022665,USA,F,,A,0,0,2/1/2023,
1004616,USA,F,,B,0,0,2/1/2023,
1040052,DEU,M,,B,0,0,1/29/2023,
1024940,GBR,n/a,,B,0,0,2/3/2023,
1032343,AUS,F,,B,0,0,1/25/2023,
1028297,USA,M,,B,0,0,1/31/2023,
1013337,MEX,n/a,,B,0,0,1/30/2023,
1042780,USA,F,,B,0,0,1/26/2023,
1041831,MEX,O,,A,0,0,1/29/2023,
1001103,MEX,F,,A,0,0,1/26/2023,
1036737,DEU,F,A,A,1,47.33,1/25/2023,1/25/2023
1028373,ESP,n/a,,A,0,0,1/29/2023,
1037098,GBR,F,,B,0,0,1/26/2023,
1017397,MEX,F,,B,0,0,1/25/2023,
1010607,USA,F,,B,0,0,1/26/2023,
1038534,TUR,M,,B,0,0,2/2/2023,
1028992,USA,O,,B,0,0,1/25/2023,
1003343,FRA,n/a,,A,0,0,1/30/2023,
1049333,GBR,F,,B,0,0,1/26/2023,
1001496,MEX,M,,B,0,0,1/28/2023,
1027895,GBR,F,,B,0,0,2/2/2023,
1034282,BRA,M,,A,0,0,1/27/2023,
1021301,USA,F,,A,0,0,1/30/2023,
1017232,BRA,F,,A,0,0,2/1/2023,
1011980,CAN,n/a,,A,0,0,1/25/2023,
1049459,BRA,M,,A,0,0,2/2/2023,
1038316,MEX,M,,A,0,0,1/29/2023,
1013441,TUR,M,,A,0,0,1/25/2023,
1006364,FRA,M,,B,0,0,1/29/2023,
1040487,USA,M,,A,0,0,1/27/2023,
1001778,BRA,M,,A,0,0,2/6/2023,
1004383,MEX,F,,B,0,0,1/27/2023,
1020620,USA,F,I,A,1,30.15,1/27/2023,1/27/2023
1037170,MEX,n/a,,B,0,0,1/29/2023,
1015983,BRA,F,,B,0,0,1/25/2023,
1037139,DEU,M,,B,0,0,1/28/2023,
1031084,FRA,M,,B,0,0,1/31/2023,
1027519,USA,F,I,A,1,70.17,1/25/2023,1/25/2023
1023878,USA,M,,A,0,0,2/1/2023,
1014933,USA,F,,B,0,0,1/28/2023,
1040044,BRA,O,,B,0,0,1/28/2023,
1010000,BRA,M,,A,0,0,1/25/2023,
1027822,MEX,M,,A,0,0,1/25/2023,
1020032,BRA,F,,A,0,0,1/31/2023,
1029891,GBR,O,,B,0,0,1/26/2023,
1015022,USA,F,,A,0,0,2/3/2023,
1036969,ESP,M,,B,0,0,1/25/2023,
1030638,MEX,F,,A,0,0,1/26/2023,
1027706,USA,n/a,,A,0,0,1/30/2023,
1022587,USA,M,,B,0,0,1/30/2023,
1045736,USA,F,,B,0,0,1/31/2023,
1040136,MEX,n/a,,A,0,0,1/30/2023,
1017561,BRA,n/a,,B,0,0,2/1/2023,
1008407,FRA,M,,B,0,0,1/26/2023,
1005737,ESP,F,,A,0,0,1/25/2023,
1027208,USA,M,I,A,1,58.27,1/26/2023,1/27/2023
1020704,ESP,F,,B,0,0,2/2/2023,
1044329,USA,F,,B,0,0,1/26/2023,
1008736,MEX,M,,B,0,0,1/26/2023,
1042086,BRA,M,,B,0,0,1/25/2023,
1017518,USA,F,,A,0,0,1/29/2023,
1032817,USA,M,,A,0,0,1/27/2023,
1008120,TUR,n/a,,B,0,0,1/29/2023,
1006509,,M,,A,0,0,1/29/2023,
1032926,ESP,F,,A,0,0,1/25/2023,
1014099,FRA,F,,B,0,0,1/28/2023,
1041093,BRA,F,,B,0,0,2/3/2023,
1040902,USA,F,,A,0,0,1/27/2023,
1023344,DEU,O,,A,0,0,1/26/2023,
1046112,TUR,M,,B,0,0,1/27/2023,
1022520,MEX,n/a,,A,0,0,2/2/2023,
1039877,USA,M,,A,0,0,1/25/2023,
1019799,MEX,n/a,,B,0,0,1/25/2023,
1007816,USA,M,,B,0,0,1/25/2023,
1017826,USA,M,I,B,1,62.28,1/25/2023,1/25/2023
1009361,FRA,F,,A,0,0,2/1/2023,
1004288,USA,n/a,,B,0,0,1/26/2023,
1033125,GBR,F,,A,0,0,1/25/2023,
1000219,ESP,F,,A,0,0,1/25/2023,
1045866,FRA,F,,A,0,0,1/29/2023,
1040750,ESP,F,,B,0,0,1/25/2023,
1047109,CAN,O,,B,0,0,2/5/2023,
1027304,USA,F,,B,0,0,1/25/2023,
1046997,BRA,M,,B,0,0,2/6/2023,
1012042,USA,n/a,,B,0,0,1/27/2023,
1039067,BRA,F,,B,0,0,1/25/2023,
1029056,GBR,F,,B,0,0,1/26/2023,
1023491,FRA,n/a,,A,0,0,1/30/2023,
1023677,MEX,F,A,B,1,20.59,1/25/2023,1/25/2023
1042112,ESP,F,,B,0,0,1/25/2023,
1013822,BRA,F,,B,0,0,1/28/2023,
1010742,BRA,F,,B,0,0,1/26/2023,
1000540,BRA,F,,A,0,0,1/25/2023,
1045933,USA,n/a,,A,0,0,2/3/2023,
1001910,BRA,M,,A,0,0,1/28/2023,
1015588,BRA,M,,B,0,0,1/25/2023,
1003287,ESP,F,,A,0,0,2/1/2023,
1048845,ESP,M,,A,0,0,2/5/2023,
1033934,GBR,F,,A,0,0,1/25/2023,
1042834,DEU,n/a,,A,0,0,1/30/2023,
1031484,TUR,M,,A,0,0,1/25/2023,
1013847,USA,M,,B,0,0,1/27/2023,
1038447,USA,F,,A,0,0,1/25/2023,
1028134,USA,M,A,B,1,93.89,1/26/2023,1/26/2023
1006226,GBR,M,,B,0,0,1/25/2023,
1036266,BRA,F,,A,0,0,1/26/2023,
1011478,BRA,F,A,A,1,91.14269691,1/25/2023,1/26/2023
1031120,MEX,M,I,A,1,38.48,1/29/2023,1/29/2023
1034455,USA,F,,B,0,0,1/25/2023,
1048895,MEX,F,,A,0,0,1/28/2023,
1047452,BRA,M,,B,0,0,1/26/2023,
1023761,BRA,F,,B,0,0,1/25/2023,
1002769,FRA,M,,A,0,0,1/25/2023,
1025067,BRA,F,,A,0,0,1/26/2023,
1039609,MEX,F,,A,0,0,1/25/2023,
1030521,BRA,n/a,,A,0,0,1/28/2023,
1019390,USA,F,,A,0,0,2/2/2023,
1041954,USA,M,,A,0,0,1/25/2023,
1006066,MEX,F,,A,0,0,1/29/2023,
1042176,TUR,F,,B,0,0,1/25/2023,
1041337,USA,M,,B,0,0,1/26/2023,
1022941,MEX,F,,B,0,0,1/28/2023,
1041085,BRA,M,,B,0,0,2/4/2023,
1049687,GBR,M,,B,0,0,1/30/2023,
1044500,MEX,F,,B,0,0,1/27/2023,
1024270,MEX,F,,A,0,0,2/3/2023,
1015382,TUR,F,,B,0,0,1/26/2023,
1048254,USA,M,,B,0,0,1/31/2023,
1028468,DEU,F,,B,0,0,1/26/2023,
1041350,USA,M,,B,0,0,1/25/2023,
1036377,BRA,F,A,A,1,60.27,1/29/2023,1/29/2023
1028728,USA,n/a,,A,0,0,1/27/2023,
1037840,USA,n/a,,A,0,0,2/5/2023,
1002979,TUR,F,,B,0,0,1/26/2023,
1036888,ESP,F,,A,0,0,1/26/2023,
1013152,GBR,F,,B,0,0,2/4/2023,
1014562,BRA,M,,A,0,0,2/4/2023,
1021831,MEX,F,,A,0,0,1/25/2023,
1011972,CAN,F,,A,0,0,1/27/2023,
1005623,TUR,M,,B,0,0,1/25/2023,
1005905,ESP,F,,B,0,0,1/25/2023,
1040975,GBR,F,,A,0,0,1/31/2023,
1040589,FRA,n/a,,B,0,0,2/1/2023,
1002364,BRA,n/a,,A,0,0,1/25/2023,
1026579,MEX,M,,A,0,0,1/25/2023,
1036520,DEU,F,,A,0,0,2/3/2023,
1041179,USA,M,,A,0,0,1/25/2023,
1025631,MEX,M,,B,0,0,1/26/2023,
1049943,FRA,n/a,,B,0,0,1/25/2023,
1022170,BRA,M,,B,0,0,1/27/2023,
1011401,FRA,F,,B,0,0,1/29/2023,
1034286,ESP,F,,A,0,0,2/6/2023,
1020662,DEU,M,,B,0,0,2/1/2023,
1011588,BRA,M,,B,0,0,1/31/2023,
1042307,BRA,M,,A,0,0,1/26/2023,
1006611,GBR,F,,B,0,0,2/5/2023,
1004518,FRA,F,,A,0,0,2/3/2023,
1044368,USA,F,,B,0,0,2/2/2023,
1019569,USA,M,,B,0,0,1/28/2023,
1013054,USA,M,,A,0,0,1/29/2023,
1002507,FRA,F,,A,0,0,1/27/2023,
1040843,TUR,F,,A,0,0,1/25/2023,
1031031,CAN,n/a,,B,0,0,2/1/2023,
1032752,BRA,F,,A,0,0,1/25/2023,
1029945,DEU,F,,B,0,0,1/27/2023,
1000634,MEX,M,,B,0,0,1/25/2023,
1006800,USA,F,,B,0,0,1/25/2023,
1003349,USA,F,,A,0,0,1/25/2023,
1025904,USA,F,,B,0,0,1/26/2023,
1015008,USA,n/a,,B,0,0,1/29/2023,
1000225,USA,M,,B,0,0,1/28/2023,
1039996,CAN,M,,B,0,0,1/25/2023,
1041312,USA,M,,A,0,0,2/2/2023,
1003075,BRA,F,,A,0,0,1/31/2023,
1041568,BRA,F,I,B,1,50.7,1/30/2023,1/31/2023
1003871,ESP,F,,B,0,0,1/25/2023,
1010995,TUR,F,,B,0,0,1/25/2023,
1025797,BRA,F,,B,0,0,1/26/2023,
1033177,BRA,n/a,A,A,1,41.32,1/28/2023,2/1/2023
1006133,USA,F,,B,0,0,1/27/2023,
1035805,USA,n/a,,A,0,0,1/25/2023,
1033446,BRA,M,,A,0,0,1/26/2023,
1027352,USA,M,,A,0,0,1/25/2023,
1046875,USA,F,,A,0,0,1/31/2023,
1046016,USA,M,,B,0,0,1/30/2023,
1041245,USA,M,,A,0,0,1/25/2023,
1039255,TUR,F,,A,0,0,2/5/2023,
1014188,AUS,M,,A,0,0,1/25/2023,
1031881,USA,M,,B,0,0,1/30/2023,
1037716,USA,n/a,,B,0,0,2/1/2023,
1042135,GBR,F,,A,0,0,2/2/2023,
1004651,BRA,F,,B,0,0,2/5/2023,
1045562,USA,F,,B,0,0,2/2/2023,
1009467,USA,F,,A,0,0,1/25/2023,
1005616,GBR,M,,A,0,0,2/1/2023,
1005184,BRA,M,,A,0,0,1/25/2023,
1005417,GBR,F,,B,0,0,1/26/2023,
1017790,GBR,M,,B,0,0,1/26/2023,
1002741,USA,M,,A,0,0,1/30/2023,
1040442,FRA,n/a,,B,0,0,1/28/2023,
1040490,ESP,F,,A,0,0,1/25/2023,
1025090,TUR,M,,B,0,0,1/31/2023,
1020801,MEX,F,A,A,1,128.37,1/27/2023,1/27/2023
1028374,USA,F,,B,0,0,1/28/2023,
1020335,DEU,M,,A,0,0,1/25/2023,
1036062,USA,F,,A,0,0,2/1/2023,
1029265,CAN,M,,A,0,0,1/25/2023,
1030939,BRA,F,,B,0,0,1/29/2023,
1001584,MEX,F,,B,0,0,1/26/2023,
1023214,USA,F,,B,0,0,1/30/2023,
1033778,USA,M,,A,0,0,1/29/2023,
1025628,BRA,M,,B,0,0,1/30/2023,
1044719,USA,F,,B,0,0,1/27/2023,
1020689,BRA,F,I,A,1,32.28,1/28/2023,1/30/2023
1049788,USA,F,,A,0,0,1/26/2023,
1013110,USA,n/a,I,B,1,145.11,1/25/2023,1/25/2023
1005608,USA,M,,A,0,0,1/26/2023,
1038563,USA,F,,A,0,0,1/25/2023,
1030993,BRA,M,,B,0,0,1/25/2023,
1016245,USA,M,,A,0,0,1/30/2023,
1009705,MEX,M,,A,0,0,1/25/2023,
1039506,ESP,M,,A,0,0,1/28/2023,
1027382,DEU,M,,A,0,0,2/1/2023,
1010421,USA,M,,A,0,0,1/25/2023,
1031697,GBR,n/a,,A,0,0,1/25/2023,
1038793,USA,F,,B,0,0,1/25/2023,
1010093,USA,M,,A,0,0,2/1/2023,
1004512,USA,M,A,B,1,49.17,2/5/2023,2/5/2023
1044609,FRA,M,,A,0,0,1/27/2023,
1016402,GBR,F,A,B,1,65.25,1/25/2023,1/30/2023
1001062,TUR,M,,A,0,0,1/25/2023,
1036056,USA,M,,B,0,0,1/25/2023,
1016555,GBR,F,,A,0,0,1/25/2023,
1000021,GBR,M,,B,0,0,1/29/2023,
1038998,FRA,n/a,,A,0,0,1/29/2023,
1028173,MEX,M,,B,0,0,1/27/2023,
1025188,USA,n/a,,B,0,0,1/26/2023,
1023148,BRA,F,,B,0,0,1/25/2023,
1012152,USA,M,,B,0,0,1/25/2023,
1002584,DEU,F,,B,0,0,2/4/2023,
1049482,MEX,M,,B,0,0,2/5/2023,
1031340,FRA,M,,A,0,0,1/29/2023,
1009270,DEU,M,,A,0,0,1/25/2023,
1040732,USA,M,,A,0,0,1/29/2023,
1026972,BRA,M,,A,0,0,1/26/2023,
1005607,USA,F,,A,0,0,1/25/2023,
1019798,FRA,F,,A,0,0,1/26/2023,
1030710,AUS,M,,A,0,0,1/26/2023,
1041572,BRA,n/a,,A,0,0,1/27/2023,
1036840,ESP,F,,A,0,0,1/27/2023,
1006742,USA,M,,A,0,0,1/28/2023,
1031463,MEX,F,,B,0,0,1/28/2023,
1049855,DEU,M,,A,0,0,2/6/2023,
1038201,GBR,F,,B,0,0,2/2/2023,
1000635,ESP,F,I,B,1,69.21,1/25/2023,1/25/2023
1046934,GBR,F,,A,0,0,1/29/2023,
1048134,BRA,M,,A,0,0,1/27/2023,
1028486,ESP,M,,B,0,0,1/26/2023,
1040407,TUR,M,,B,0,0,1/27/2023,
1013656,TUR,F,,B,0,0,2/6/2023,
1030729,BRA,n/a,,A,0,0,1/27/2023,
1018097,AUS,n/a,,A,0,0,1/31/2023,
1035938,BRA,M,,A,0,0,1/28/2023,
1014363,BRA,M,,B,0,0,1/26/2023,
1009629,USA,F,,B,0,0,1/29/2023,
1043637,USA,M,,B,0,0,1/31/2023,
1043035,BRA,M,,B,0,0,1/30/2023,
1002970,FRA,F,,B,0,0,1/25/2023,
1038105,GBR,n/a,,A,0,0,1/31/2023,
1044403,,M,,A,0,0,1/28/2023,
1042720,TUR,M,,A,0,0,1/28/2023,
1032709,BRA,M,,A,0,0,1/25/2023,
1042276,BRA,M,,B,0,0,1/27/2023,
1040054,BRA,F,,B,0,0,1/26/2023,
1015980,DEU,F,,B,0,0,1/29/2023,
1034124,BRA,n/a,,A,0,0,2/3/2023,
1045601,FRA,M,,A,0,0,2/2/2023,
1037025,FRA,F,,B,0,0,1/25/2023,
1046193,DEU,M,,B,0,0,1/27/2023,
1030578,CAN,M,,A,0,0,1/25/2023,
1014716,ESP,n/a,,B,0,0,1/28/2023,
1013426,MEX,F,,B,0,0,1/28/2023,
1047283,GBR,M,,A,0,0,1/25/2023,
1042355,USA,M,,B,0,0,1/26/2023,
1013383,USA,M,,A,0,0,1/28/2023,
1036164,GBR,n/a,,B,0,0,1/28/2023,
1035406,USA,F,,B,0,0,1/26/2023,
1049942,ESP,F,,B,0,0,1/26/2023,
1035497,CAN,F,,B,0,0,2/2/2023,
1001073,MEX,M,,B,0,0,1/25/2023,
1043401,ESP,F,,B,0,0,1/28/2023,
1009986,MEX,n/a,,B,0,0,2/1/2023,
1043092,MEX,M,,B,0,0,1/25/2023,
1011398,USA,n/a,,A,0,0,1/25/2023,
1035706,FRA,M,,A,0,0,1/31/2023,
1031344,DEU,n/a,I,B,1,35.94,1/27/2023,1/27/2023
1044522,USA,F,,A,0,0,1/31/2023,
1037771,USA,F,,A,0,0,2/4/2023,
1018930,TUR,F,,A,0,0,1/31/2023,
1029482,USA,F,,B,0,0,1/26/2023,
1041779,USA,M,,A,0,0,1/28/2023,
1004400,USA,F,,B,0,0,1/31/2023,
1043097,BRA,F,,A,0,0,2/1/2023,
1012309,GBR,n/a,,A,0,0,1/26/2023,
1048449,DEU,F,,A,0,0,1/27/2023,
1044860,USA,M,,A,0,0,2/1/2023,
1001275,USA,F,,B,0,0,1/28/2023,
1012344,MEX,F,,B,0,0,1/29/2023,
1036327,USA,M,,A,0,0,1/26/2023,
1003125,USA,F,,A,0,0,1/26/2023,
1048142,,F,,A,0,0,1/26/2023,
1045425,BRA,M,,A,0,0,1/25/2023,
1029091,AUS,n/a,,A,0,0,1/30/2023,
1039850,USA,F,,B,0,0,2/3/2023,
1027994,FRA,M,,B,0,0,1/26/2023,
1031253,USA,F,,B,0,0,1/28/2023,
1006624,MEX,M,,A,0,0,1/25/2023,
1049567,MEX,F,,A,0,0,1/26/2023,
1023584,BRA,F,,B,0,0,2/4/2023,
1003611,MEX,n/a,,B,0,0,1/26/2023,
1027590,DEU,n/a,,A,0,0,1/27/2023,
1015312,BRA,F,,A,0,0,1/26/2023,
1015096,TUR,F,,B,0,0,1/28/2023,
1040781,TUR,M,,A,0,0,1/28/2023,
1005606,TUR,F,,B,0,0,1/26/2023,
1040878,USA,n/a,,B,0,0,1/25/2023,
1015325,DEU,M,,B,0,0,1/25/2023,
1041080,DEU,M,,B,0,0,2/2/2023,
1035400,BRA,M,,B,0,0,1/28/2023,
1008305,USA,F,,B,0,0,1/27/2023,
1008225,BRA,M,,B,0,0,1/27/2023,
1046389,MEX,F,,A,0,0,1/26/2023,
1030408,USA,M,,B,0,0,1/29/2023,
1020553,USA,F,,A,0,0,1/28/2023,
1009340,BRA,F,,A,0,0,2/2/2023,
1013734,USA,n/a,,A,0,0,1/27/2023,
1037881,AUS,n/a,,A,0,0,1/25/2023,
1002569,GBR,F,,A,0,0,1/31/2023,
1028050,TUR,F,,A,0,0,1/30/2023,
1007766,ESP,F,,A,0,0,2/1/2023,
1044868,FRA,F,,B,0,0,1/26/2023,
1015334,BRA,M,,A,0,0,1/25/2023,
1012681,BRA,F,,B,0,0,1/25/2023,
1007787,FRA,F,,B,0,0,1/25/2023,
1031740,ESP,M,,B,0,0,1/27/2023,
1022220,ESP,M,,B,0,0,1/26/2023,
1049584,BRA,n/a,,A,0,0,1/29/2023,
1022898,USA,F,,B,0,0,2/5/2023,
1006596,AUS,F,,A,0,0,1/27/2023,
1006018,MEX,F,,B,0,0,1/31/2023,
1024967,GBR,M,,A,0,0,1/31/2023,
1014597,MEX,F,,A,0,0,1/25/2023,
1037314,FRA,M,,A,0,0,1/25/2023,
1044966,AUS,M,,A,0,0,1/30/2023,
1038266,USA,M,,B,0,0,1/25/2023,
1032356,USA,F,,A,0,0,1/27/2023,
1034847,USA,F,,A,0,0,1/26/2023,
1002384,USA,F,,B,0,0,1/31/2023,
1009914,USA,n/a,,B,0,0,1/29/2023,
1009509,MEX,n/a,,B,0,0,1/25/2023,
1014312,BRA,M,,B,0,0,1/26/2023,
1001725,USA,M,I,A,1,38.55,1/25/2023,1/30/2023
1023676,USA,M,,A,0,0,1/25/2023,
1049072,FRA,n/a,,A,0,0,1/25/2023,
1020016,USA,M,,B,0,0,1/25/2023,
1018769,BRA,M,,A,0,0,2/2/2023,
1013499,DEU,M,,B,0,0,1/27/2023,
1045621,USA,F,,B,0,0,1/28/2023,
1042863,USA,F,,B,0,0,1/28/2023,
1038209,GBR,F,,B,0,0,2/1/2023,
1021041,USA,M,,A,0,0,1/27/2023,
1047399,TUR,F,,B,0,0,1/28/2023,
1013145,USA,F,,B,0,0,2/3/2023,
1009935,FRA,M,,A,0,0,1/25/2023,
1023007,AUS,F,,B,0,0,1/25/2023,
1036231,DEU,O,,B,0,0,1/28/2023,
1034139,USA,F,,A,0,0,2/2/2023,
1026880,MEX,M,,A,0,0,2/1/2023,
1016990,USA,F,,A,0,0,2/5/2023,
1019775,TUR,F,,A,0,0,1/27/2023,
1007487,TUR,M,,B,0,0,1/28/2023,
1022545,USA,F,,A,0,0,2/1/2023,
1046075,TUR,M,,B,0,0,1/26/2023,
1009596,BRA,M,I,B,1,38.52,2/3/2023,2/3/2023
1002610,USA,M,,B,0,0,1/29/2023,
1048256,BRA,M,,B,0,0,1/26/2023,
1017537,BRA,F,,A,0,0,2/2/2023,
1014011,DEU,M,I,B,1,150.72,2/4/2023,2/5/2023
1036026,USA,M,,A,0,0,2/6/2023,
1019381,BRA,M,,B,0,0,2/1/2023,
1032178,CAN,M,,A,0,0,1/27/2023,
1031794,USA,F,,B,0,0,1/25/2023,
1047582,USA,M,,A,0,0,1/25/2023,
1045980,USA,n/a,,A,0,0,1/27/2023,
1019789,FRA,M,,B,0,0,1/25/2023,
1010568,TUR,F,,A,0,0,1/30/2023,
1045754,FRA,M,,A,0,0,1/26/2023,
1042368,MEX,n/a,,A,0,0,1/26/2023,
1034381,TUR,F,,B,0,0,1/26/2023,
1033288,DEU,F,,B,0,0,1/25/2023,
1045604,USA,F,,B,0,0,2/3/2023,
1043526,DEU,F,,A,0,0,1/25/2023,
1031639,USA,M,,B,0,0,1/27/2023,
1030736,USA,n/a,,B,0,0,1/25/2023,
1020503,USA,n/a,I,B,1,43.66,1/30/2023,1/30/2023
1009541,MEX,F,,B,0,0,1/27/2023,
1041301,BRA,F,,A,0,0,1/26/2023,
1012117,CAN,F,,B,0,0,1/29/2023,
1036357,FRA,F,,A,0,0,1/26/2023,
1028362,USA,M,,B,0,0,2/4/2023,
1028239,GBR,F,,B,0,0,1/27/2023,
1026497,AUS,M,,B,0,0,2/1/2023,
1033222,MEX,M,,B,0,0,1/25/2023,
1031407,DEU,F,,B,0,0,1/27/2023,
1003792,USA,F,,B,0,0,2/6/2023,
1010302,DEU,F,,A,0,0,1/29/2023,
1043806,BRA,F,,A,0,0,1/31/2023,
1016469,GBR,n/a,,A,0,0,1/25/2023,
1014962,BRA,M,,A,0,0,2/5/2023,
1046553,USA,M,,B,0,0,2/1/2023,
1012556,USA,F,,A,0,0,1/25/2023,
1004563,CAN,F,,A,0,0,1/26/2023,
1028153,BRA,M,,B,0,0,1/26/2023,
1034250,TUR,F,,A,0,0,1/26/2023,
1037325,USA,M,,A,0,0,1/27/2023,
1008264,ESP,O,,A,0,0,1/27/2023,
1020954,BRA,F,,A,0,0,1/31/2023,
1029601,USA,O,,B,0,0,1/30/2023,
1019995,USA,M,,B,0,0,1/28/2023,
1015531,MEX,M,,B,0,0,1/29/2023,
1014724,MEX,F,,A,0,0,2/6/2023,
1018961,BRA,F,,A,0,0,1/28/2023,
1010112,USA,F,,A,0,0,1/27/2023,
1008265,MEX,O,,A,0,0,1/26/2023,
1017744,USA,M,,B,0,0,2/1/2023,
1017057,USA,M,,B,0,0,1/26/2023,
1029931,BRA,M,,A,0,0,1/28/2023,
1013459,USA,n/a,,A,0,0,2/4/2023,
1033039,USA,O,,A,0,0,1/25/2023,
1006452,GBR,F,,A,0,0,1/25/2023,
1023914,BRA,F,,A,0,0,1/27/2023,
1016460,BRA,n/a,,B,0,0,1/28/2023,
1017054,CAN,F,,B,0,0,1/25/2023,
1013492,GBR,M,,B,0,0,1/28/2023,
1030789,ESP,M,,B,0,0,1/26/2023,
1022224,FRA,F,,A,0,0,2/5/2023,
1025164,BRA,O,,A,0,0,1/30/2023,
1016545,BRA,M,,B,0,0,1/25/2023,
1030345,BRA,M,,B,0,0,1/28/2023,
1013986,FRA,F,,A,0,0,2/6/2023,
1046793,MEX,M,,B,0,0,1/28/2023,
1036011,USA,M,,B,0,0,1/25/2023,
1000337,MEX,M,,A,0,0,1/25/2023,
1031768,GBR,n/a,,B,0,0,1/28/2023,
1047903,USA,F,,A,0,0,2/2/2023,
1028867,MEX,F,,A,0,0,2/5/2023,
1040113,BRA,M,,A,0,0,1/26/2023,
1011460,TUR,M,,A,0,0,1/25/2023,
1000653,USA,M,I,A,1,61.84,2/6/2023,2/6/2023
1034861,TUR,F,,A,0,0,1/25/2023,
1046019,GBR,M,,B,0,0,1/25/2023,
1042523,DEU,M,,A,0,0,1/25/2023,
1011951,USA,F,,A,0,0,1/25/2023,
1019119,DEU,n/a,,B,0,0,1/26/2023,
1001723,BRA,n/a,A,B,1,58.34,1/28/2023,1/28/2023
1042344,,F,,B,0,0,1/29/2023,
1017637,FRA,F,A,B,1,49.23,1/28/2023,1/30/2023
1022364,USA,n/a,,B,0,0,1/25/2023,
1008970,DEU,n/a,,B,0,0,1/29/2023,
1048798,GBR,F,,B,0,0,1/25/2023,
1018777,FRA,M,,B,0,0,1/27/2023,
1021686,USA,F,,B,0,0,1/27/2023,
1015861,USA,F,,B,0,0,1/26/2023,
1034608,USA,O,,A,0,0,1/25/2023,
1028980,BRA,F,,A,0,0,1/25/2023,
1005377,FRA,F,,B,0,0,1/27/2023,
1017869,TUR,n/a,,A,0,0,1/28/2023,
1017523,USA,n/a,,A,0,0,1/27/2023,
1003045,USA,M,,A,0,0,1/26/2023,
1049747,MEX,M,I,A,1,13.51786666,1/26/2023,1/29/2023
1000014,USA,M,,A,0,0,1/28/2023,
1048765,BRA,F,,A,0,0,1/27/2023,
1001841,BRA,F,,A,0,0,1/29/2023,
1044273,USA,M,,B,0,0,1/26/2023,
1018981,DEU,M,,B,0,0,1/29/2023,
1033694,GBR,F,,A,0,0,1/25/2023,
1001845,USA,F,,A,0,0,1/25/2023,
1011996,GBR,F,,A,0,0,1/27/2023,
1007724,GBR,O,,A,0,0,2/1/2023,
1026617,MEX,F,,A,0,0,1/28/2023,
1009866,FRA,O,,B,0,0,2/2/2023,
1037591,FRA,F,,B,0,0,1/25/2023,
1027020,USA,M,,A,0,0,1/27/2023,
1049270,CAN,n/a,,A,0,0,1/25/2023,
1038518,BRA,M,,B,0,0,2/2/2023,
1005444,AUS,F,,B,0,0,1/29/2023,
1037992,USA,F,,B,0,0,1/27/2023,
1014173,BRA,F,,A,0,0,1/27/2023,
1023243,USA,M,,B,0,0,1/30/2023,
1038531,USA,M,,B,0,0,1/25/2023,
1017429,MEX,n/a,,B,0,0,1/27/2023,
1030139,,M,,B,0,0,1/25/2023,
1037701,FRA,M,,A,0,0,2/1/2023,
1039917,FRA,M,,B,0,0,1/25/2023,
1021558,CAN,M,,B,0,0,1/26/2023,
1011148,BRA,F,I,A,1,52.5,1/28/2023,1/31/2023
1009915,FRA,M,,A,0,0,2/1/2023,
1048826,USA,M,,A,0,0,1/27/2023,
1018203,TUR,M,,B,0,0,1/30/2023,
1008279,TUR,F,,A,0,0,1/26/2023,
1023116,USA,F,,B,0,0,1/27/2023,
1021015,FRA,F,,A,0,0,1/27/2023,
1028049,FRA,M,,B,0,0,1/26/2023,
1038184,USA,M,,B,0,0,1/25/2023,
1015533,FRA,M,,A,0,0,1/29/2023,
1016878,GBR,F,A,B,1,43.25,1/27/2023,1/27/2023
1009339,USA,M,,B,0,0,1/27/2023,
1048196,GBR,M,,A,0,0,1/25/2023,
1040039,USA,F,A,A,1,30.53,1/25/2023,1/25/2023
1046900,TUR,F,A,A,1,80.14,1/30/2023,1/30/2023
1031996,GBR,n/a,,B,0,0,1/29/2023,
1001680,BRA,F,,B,0,0,2/3/2023,
1023438,MEX,M,,B,0,0,1/26/2023,
1020361,GBR,F,,B,0,0,1/25/2023,
1007991,MEX,F,,B,0,0,2/1/2023,
1000385,DEU,M,,A,0,0,1/26/2023,
1037867,USA,M,,A,0,0,1/28/2023,
1022361,BRA,F,,B,0,0,1/27/2023,
1011317,USA,M,,B,0,0,1/25/2023,
1037688,USA,M,,B,0,0,1/29/2023,
1030154,USA,F,,A,0,0,1/25/2023,
1015302,TUR,M,,B,0,0,1/25/2023,
1026091,USA,F,,A,0,0,1/29/2023,
1007900,BRA,M,,B,0,0,1/26/2023,
1046586,,F,,A,0,0,1/28/2023,
